replay_idx,beatmap_name,mod_str,nm_stars,neg_loglik_FC,neg_loglik_acc
23,Suzuki Konomi - Realize (TV Size) [Grasp of the Undying],NM,6.303162442349645,1.2364270502781067,3.840408271414185
24,t+pazolite - Oshama Scramble! (IOException Edit) [Special],NM,6.583587399492515,5.63203241381218,7.381600903698305
25,Breaking Benjamin - Breath [Extra],NM,5.272865847352444,0.7877526153232487,6.1419719201879746
26,FELT - New World [Illusion],HR,6.022142941786834,0.7953981428623248,6.960069534513001
27,Brian The Sun - Lonely Go but too many LONELYS [LONELY LONELY LONELY GO],HDNCNF,7.164170212537918,2.7211820169587324,4.94180573447105
28,DM DOKURO - SAVE (Encore) [Fatfan's Expert],NM,4.998148762685445,0.7532642705310173,3.6304670514558413
29,ClariS - SHIORI -TV size mix- [Habi's Extra],NM,5.16378423609836,1.0502974136843974,3.9291587157896943
31,cinnamons x evening cinema - summertime [plaudible's hard],DT,3.085419153462456,0.26406800787193024,7.079901318074549
32,Demetori - Songs Compilation [Marathon],DT,4.830476373449198,2.3575443317234863,16.884220411070086
33,Digital Sexy - Til Death (Nightcore Mix) [Taeyang's Expert],HDDT,5.102735675592763,0.5836956360935088,4.420929507360204
34,DECO*27 - First Storm feat. Hatsune Miku [my Drops of Tears I'll turn to Sparks of Fire],NM,6.656586255846911,1.4635804463045188,8.274805742795209
36,44teru-k - F.I [Extra445],NM,5.1117255513324436,1.2666808107652114,6.376395657810154
37,TUYU - Namikare [Withering Tears],NM,6.976028127384328,2.5950668221365163,9.736347496984372
38,DECO*27 - Ghost Rule [No One But CRN !!],NM,8.010053647024229,6.002271248806556,5.49419624159053
39,supercell - Mr.Downer [AF's Extra],DT,5.548707391700045,1.1579240198390586,3.9148899884966806
40,AKINO from bless4 & CHiCO with HoneyWorks - MIIRO vs. Ai no Scenario [Tatoe],HD,5.981800049748241,1.0810769482153688,3.4501651058226877
41,Hyadain - Hyadain's Jojo Yujo (TV Size) [Karaage's Insane!],NM,3.9788163858492336,0.6119598583239633,3.3315017358028833
42,"Yamaguchi Rikako, Asakura Momo, Taneda Risa, Suwa Ayaka, Natsukawa Shiina - UNION!! [6MIX]",HDDT,4.895083173816451,0.6621462588444883,8.342164881904491
43,beatMARIO - Night of Knights [SOLO],FL,4.826753071421301,1.1848260673452133,7.003350643240695
44,AK X LYNX ft. Veela - Virtual Paradise [thzz' Insane],HDDT,4.367586660090208,0.8335392781139654,5.076948467839189
45,TAROLIN feat. Katakiri Rekka - Cardinal Rave [Expert],HD,5.523466183805998,2.220771595052733,9.18855806290886
46,ONE OK ROCK - Take me to the top [Sotarks' Ascension],NM,6.696545677833401,1.9472152965039744,4.526326638830671
47,Reol - Asymmetry [captin's Extra],HD,5.968649923531777,1.9921649017892071,7.612550373762834
48,Trial & Error - Taiatari*Romance feat. Ayuru Ouhashi (Short Ver.) [Insane],NM,4.292223371374116,0.5235977460875949,3.0221192337302223
49,Panda Eyes & Teminite - Immortal Flame (feat. Anna Yvette) [Eternal Blaze],NM,7.003500155189385,2.2148580974898073,5.568043975801189
50,Akatsuki Records - Trance Dance Anarchy [Don't Look Back],NM,6.843926227763996,2.9304052489419186,7.080328282366889
51,Trivium - Down From The Sky [Heavensfall],HD,5.082228349730671,1.5177570976845354,10.48130427064436
52,Inferi - Those Who from the Heavens Came [Fengshen Yanyi],EZDT,7.720248693624475,8.040174054898776,12.26595107683575
53,40mP feat. yuikonnu - Ame to Asphalt [Rain],NM,6.265702536619945,1.1727815103218258,3.5917085886490856
54,MIMI feat. Hatsune Miku - Marshmary [Horizon],HD,5.4912291071579835,0.9288986081050585,3.842086965730876
55,supercell - Speed Up Map Packs [Kimi no Shiranai Monogatari Nevo 1.4x],HDDT,6.594398763012467,1.7090278571706303,4.944067596670336
56,An - artcore JINJA [Lunatic],NM,5.014191541436129,1.4177430758200644,6.195989049303437
57,Fujijo Seitokai Shikkou-bu - Best FriendS [Everlasting MemorieS],HDDT,4.968129534388303,0.9207482190953442,9.364858341154338
58,MIMI - Ai no Sukima (Arrange Ver.) [Sabishii],NM,4.2372569851031905,0.6083559540068263,3.026271237638095
59,TEARS OF TRAGEDY - Spring Memory [Satellite & ponbot's Bittersweet Memories],HD,5.331742975045103,1.6108955675548955,8.17546806398626
60,YOASOBI - Gunjou [Irreplaceable],NM,5.0408967293365965,2.71183535758952,9.823778608962833
61,Yu-Peng Chen @HOYO-MiX - Reconnaissance Captain [Dance of Sacrifice],NM,4.005432489934332,0.21372463310761125,1.0882167497379556
62,Lia - Bravely You (TV Size) [-Tochi's Insane],NM,4.62342511464313,0.6985150168136507,3.6418706378166017
63,"Megu (CV: Murakawa Rie), Syaro (CV: Uchida Maaya) - Ashioto Tarte Tatin [Kyuuchinyuni's A la Carte]",HDHR,5.767824878827591,0.9203270587622469,7.630565069239154
64,Kobaryo - Tool-Assisted Speedcore (TQBF Frame Advance RMX) [Delete The World],NF,8.064830773157961,7.220561013383081,8.126816477834252
65,TUYU - Songs Compilation [Sorrow],NM,5.095771097053972,1.9399924220484213,12.694272464070924
66,GALNERYUS - RAISE MY SWORD [AnimLoli's Expert],NC,5.617946001001725,1.560758161475123,11.844177263865692
67,La factoria - Perdoname (Hatsune Miku Ver.) [Gomenasai],HDHR,6.1801640326869345,1.5281112155118797,6.131087852125619
68,umu. - humanly [facade],NM,8.941362887698606,6.672932097640515,4.544345907311854
69,07th Expansion - rog-unlimitation [AngelHoney],HD,6.11830789560834,1.1873538573597024,9.545349414721537
70,va - jump pack [A FOOL MOON NIGHT],NF,10.084165271063858,7.351427099170333,7.019256452903971
71,Various Artist - Oriental's Long Stream Practice & Training Maps 3 [BPM210 Paraclete],DT,5.426332145159955,0.0807303269078417,8.721116766516307
72,toby fox - Hopes and Dreams [Insane],HDDT,3.999426737274744,0.7409103548365934,7.755817024053356
73,Giga feat. KAFU - CH4NGE [TH3 THR1LL OF CH4NCE],HDNC,4.2160454437613435,1.625292859215542,7.307207469888159
74,Niji No Conquistador - zutto summer de koishiteru [Summer is only beginning],NM,8.56750690199912,4.754174176346702,9.701373416784156
75,Aqua - Barbie girl [Ultimate Cancer],NM,9.230689521443164,4.209837399633123,3.7888740457730603
76,SMETANA Band - Ya Govnar' [Extreme],NM,7.288343682528585,2.1435100864280785,7.703355386801514
77,Kugimiya Rie. Horie Yui. Kitamura Eri - Orange [Taeyang's Insane],HDNC,4.189641344329683,0.4243951493090181,4.2659031967334045
78,Andromedik - Invasion [Collab Extra],NM,5.2147177049820375,2.7015512515409013,8.39291103970192
79,Sakuzyo feat. Nikki Simmons - Destr0yer [Another],HDDT,4.473680404653839,0.738878703247252,6.947789346046972
80,Nekomata Master+ - chaos eater -IIDX edition- [Hyper],EZ,3.170639495513748,1.5995512272547834,3.184499851164582
81,Feint - We Won't Be Alone (feat. Laura Brehm) [MKL's Insane],HDDT,4.619530801440945,0.9621752336326213,5.729960431405347
82,SPYAIR - Imagination (TV Size) [PikA's Extra],DT,5.5886338235979816,1.2161931914762734,2.507609914131662
83,toby fox - Last Goodbye [Determination],NM,5.771534023477088,1.127362929891083,4.362425930193711
84,Koda Kumi - Guess Who Is Back (TV Size) [Expert],HDDT,5.265337950219784,0.7632493136414801,3.6281234279562447
85,Tatsh - Xevel [Extra],NM,5.381875350044293,0.8852128725161308,7.3248870187243735
86,Xanthochroid - In Putris Stagnum [Neverending],NM,7.615721168663508,2.3036997242661794,9.527531373784242
87,Omoi - Snow Drive(01.23) [pk's Insane],NM,4.649038423245296,2.4500366892856276,9.477015057645513
88,Knife Party & Tom Morello - Battle Sirens (RIOT Remix) [Djulus' Hyper],NM,3.5426349567514324,0.40804895046777123,3.670079111262116
89,Yamajet feat. Hiura Masako - Sunglow [Harmony],HD,6.24619130825563,1.6558624523389944,8.460922423963359
90,UNDEAD CORPORATION - Everything will freeze [Extra],NM,6.6921381422193384,1.6040918099495571,12.748964291674616
91,Rabpit - Sacred [Insane],DT,4.877400198535325,0.5990408468886838,8.34958711982433
92,Nekrogoblikon - The Skin Thief [Murder],NM,7.071174752286067,2.120811449934427,9.625904100054218
93,YOASOBI - Shukufuku (TV Size) [Insane],HDNC,4.322954217196085,0.5000665147445538,5.71809743179036
94,Crywolf - Eyes Half Closed [Huvafen],HDDT,6.163266131866413,2.431253548446973,8.013245822835701
95,Feint - Tower Of Heaven (You Are Slaves) [Extra],NM,5.087090001512409,0.3721647783850702,7.4530232634364495
96,Rokudenashi - Tada Koe Hitotsu [Hard],HDDT,3.274862049764692,0.44211844334587125,9.189344636967254
97,Wakeshima Kanon - Tsukinami [Nostalgia],NM,6.14668942876174,1.76172436853316,8.871441415229329
98,MISSING HEART - MOONLIGHT SHADOW (New Vocal Version) [Heavy],HT,4.432036266217265,0.7350664928740739,5.076048860780833
99,OxT - Clattanoia (TV Size) [GLACEON'S NORMAL],NM,2.2922878151448978,0.3051974257476938,4.07319292047317
100,yuikonnu - Byoumei Koiwazurai [Insane],HDDT,4.546805343341851,1.0195421469461194,8.130152106904632
101,Shoji Meguro - Kimi no Kioku (Aethral Remix) [Remembrance],NM,5.25817665559076,1.3092324871480256,9.282399227641385
102,yuikonnu - Heart no Atoaji [Insane],NM,5.095447859869473,0.7737184847509146,4.084870776013109
103,Nanahoshi Kangengakudan - Rubik's Cube [Chaos's Expert],NM,5.464273408129917,1.1541770186110147,6.873573123206961
104,glass beach - bedroom community (tv size) [Julaaaan's Community],NM,7.281060635494193,2.4172489658939313,4.9797500280183025
105,ClariS - SHIORI -TV size mix- [Extra],NM,5.300088198235984,1.0648112462222759,3.7369303145332045
106,Various Artists - pedri Pack [dancin],NM,8.4017680715281,1.8374970758764244,1.1291773177689761
107,Sarah Connor - Cold As Ice (PH Electro Remix) (Nightcore Mix) [My Angel Kuki's Expert],EZ,4.940866711672763,2.297416713767827,5.266513994602343
108,Linkin Park - Breaking The Habit [turbo kolab],NM,7.643965385720611,4.159764934986042,6.788224485799775
109,Nhato - Gekka [zerooooo],HDNF,6.8260477894540585,4.554434614728555,11.410744647022282
110,MAKOOTO - Tanuki Chi no Bouken [Peko],DT,5.426120804119016,1.8573723461330607,2.765971321323068
111,GALNERYUS - RAISE MY SWORD [Feruver's Expert],NF,6.08390902176162,1.9835393855785801,6.5647146050494625
112,TrySail - Utsuroi (Short Ver.) [browiec's Wisdom],NM,6.527377594374245,1.7918883962416206,2.8309482290330963
113,96neko - Uso no Hibana [NiNo's Extra],NM,6.103744691015577,1.5900819299677864,8.047883703492047
114,HoneyWorks feat. sana - Ijiwaru na Deai [wkyik meets love],NM,5.135514830690645,1.0341383764647323,6.719575429463612
115,Simple Plan - You Suck At Love (Speed Up Ver.) [Extra],DT,5.90696726943529,1.302997726649962,5.1270535320109705
116,Kano - Stella-rium [Extra],NM,5.645668020380232,1.2434628585735676,8.160962417415769
117,Shiro Sagisu - Next Episode [Hard],HDDT,2.9730549582808505,0.08666782803353493,1.2520396876407724
118,Nitta emi - Heart beat [Arles],NM,7.553343634511472,3.851175504580585,7.0700510853063605
119,Usada Pekora - Discommunication Alien [uwaaa],HDNF,4.755963460403161,1.313422007820487,6.498735731092917
120,ShinRa-Bansho - Kakumei no bullet [UberFazz's Lunatic],NM,5.0152955284073,0.9313675866900444,10.295818386681749
121,Phao - 2 Phut Hon [2p51],NM,4.733015446427027,1.1915284058633615,7.575645187000579
122,Ariabl'eyeS - Reincarnation [Suffering],NM,9.62141156646743,7.332718268020316,6.339631885084395
123,Kabocha - EmbryO [Heilia's Ultra],NM,7.509545590336513,3.477228831420477,7.621349650764906
124,DragonForce - Ashes of the Dawn [Insane],NM,4.740297909416454,1.104289506896836,9.048053738484615
125,Wakeshima Kanon - Not For Sale Fossil [Frail],HD,6.184569050609928,1.8979304856788428,7.293435301296964
126,Nanahoshi Kangengakudan - Rubik's Cube [Chaos's Expert],NM,5.464273408129917,1.1541770186110147,6.873573123206961
127,Ray - km/h (TV Size) [Kyuukai's Extreme],NM,6.197962716623858,1.154377213804146,4.687146670724613
128,Camellia - epimerization [catalyst],NM,6.707378505751706,4.2681388151964175,10.038107510195074
129,ke-ji feat. Nanahira - Ange du Blanc Pur [Insane],NM,4.6796478251699085,0.5706758464243283,9.715121289212162
130,Mrs. GREEN APPLE - Ao to Natsu (katagiri Bootleg) (Sped Up Ver.) [Summer],NM,9.217350507001605,5.459223721199819,8.561441336347107
131,yuikonnu - Yume Chizu [Dream],EZNC,6.0371540581376575,3.4998945148683007,3.712351775760554
132,BAND-MAID - DICE [X],HD,6.475992132815519,2.045820669678409,6.847629065218378
133,Ayane - FaV -F*** and Vanguard- [Happiness],NM,5.94996352827725,1.3365881321232638,7.2304839188518235
134,Liz Triangle - Yoru no Circus [Balalaika],V2,5.406714261575646,1.4736932518940935,8.275533016822136
135,Foreground Eclipse - Storytellers [Lunatic],NM,4.586962020894932,0.7052005076083248,7.911152509659474
136,Tech N9ne - Worldwide Choppers [Gangsta],NF,6.349763454249766,3.9063356385954884,9.608979332267499
137,KikuoHana - Desert Theater [Battle's Insane],HD,4.711530979980882,3.0546779796826815,10.132514902818356
138,Aiurabu - Kani*Do-Luck! (TV Size) [Extreme!],HDHR,5.9969611959184395,0.6973928713504743,2.690676457274056
139,VINXIS remixed by aitojames - Sidetracked Eminem [Zugolom's Stream Shady],NM,5.925883221309839,0.43846048188469194,2.9344147581346007
140,Ryu* - I'm so Happy [Extreme],NM,4.960661358653578,0.8105025315901766,5.626375639664471
141,Ishihara Kaori - Plastic Smile (TV Size) [My Angel Nymphe's Insane],HDDT,4.528015013330107,0.5276740996239588,4.827368459475114
142,sweet ARMS - Trust in you (TV Size) [Another],NM,4.647580554289177,0.6086136385493449,3.430577302006663
143,Ray - km/h (TV Size) [A r M i N's Extra],NM,5.89130654591683,1.1876336962473117,4.874968570493239
144,S3RL feat Mixie Moon - FriendZoned [Slayed's Insane],HDDT,4.534460673532657,0.6494345084184404,6.0269877651054555
145,Minase Inori - brave climber [courage],HDDT,6.785828976559236,2.9946553280828083,13.069486660542353
146,Gohma - Forward [Light Breakout],NM,5.207053173709062,1.6987322203572868,7.136292236337956
147,Hagumi Nishizawa - My Hero! Up to you! [Extra],HDDT,5.103358428258362,0.9222418550031435,5.500362420440846
148, - accordion [Extreme],NM,7.028026789501752,1.0354411629663944,1.019850105939078
149,Kyary Pamyu Pamyu - Furisodation (DJ HKT's bootleg MIX) [Drunk on Love],NM,5.6610775499647765,1.845805498239812,9.540190501541355
150,DystopiaGround - AugoEidEs [oyasumi],NF,7.221914157087275,3.5551435201883814,9.625968845334597
151,Laur - Sound Chimera [Orthrus],HD,4.49444482713089,0.7275310595618657,10.664698116274742
152,positive MAD-crew - Mynarco [Extra],NM,5.5173878131160485,0.8524106115324852,5.796738525645427
153,xi - FREEDOM DiVE [ENDLESS DiMENSiONS],NM,7.455631271432983,2.5548427878533913,9.88272054310989
154,Aether Realm - The Fool [Shadow of the Light],NM,6.901760936538846,2.323573829906693,8.68625599606167
155,IOSYS - Cirno Chirumiru [Insane],NM,4.863408665414928,0.9892960516663055,5.122939579560234
156,Camellia feat. Nanahira - finorza [Collab Another],NM,4.807924090169241,2.6062488654308926,11.699971478635193
157,UNDEAD CORPORATION - Everything will freeze [Hard],HR,2.592789553598407,0.2961325235727015,6.333155943345215
158,Seiryu - BLUE DRAGON [Fiery's Insane],NM,4.838710690187424,0.7673993077516722,5.514909411299419
159,SPYAIR - Sakura Mitsutsuki (TV Size) [Aurora],NM,5.734609883550435,0.8510802610208613,4.352602912295969
160,Power Of Nature - Shounen wa Sora o Tadoru [Special],NM,5.479451732858583,1.1802823040292518,7.155385328190031
161,Hitomi Harada - Overdrive [Extra],NM,5.700060609375677,0.9887429262753094,4.959077694719777
162,Herve Lavandier - Shuriken School (TV Size) [Insane],DTHR,4.416960440404291,0.24540152961598685,2.3548743684959628
163,Nakajima Megumi - Hello! (TV Size) [Madoka],HDDT,3.259633320885106,0.30469524703871015,2.6163405001607654
164,ClariS - SHIORI vs. Hitorigoto [Kencho's Insane],HDDT,4.999893161413507,0.8624948041317512,4.3858399435414315
165,RADWIMPS - Zen Zen Zense (movie ver.) [Extra: Taki],NM,5.4374083686855155,1.0166751588670664,4.802052258359758
166,Linked Horizon - Guren no Yumiya (TV Size) [Insane],NM,4.083471159346917,0.3214099530392591,3.8164866309739804
167,HitoshizukuP x Yama - Crazy nighT [EnD],HDNF,8.553634842059086,6.434482356769209,5.317234936073701
168,Utsu-P feat. Kagamine Rin - Tokyo Teddy Bear [Harupion's Extra],NM,6.113620654543114,2.472685607149691,8.036155641360185
169,Imperial Circus Dead Decadence - Danzai No Honoo To Koibito-Tachi No Rondo [Piercing Pain],NM,5.440268915841186,1.0928205445709258,8.459837630854167
170,"kis-kis - ne uchi (Cut Ver.) [stop feeding me all this content, my head feels bloated]",NM,6.4197157762591655,1.7998829921896748,3.27156349494593
171,Panda Eyes & Teminite - Highscore [Game Over],NM,7.334755293352658,4.2085230024042115,7.919232136723427
172,qfeileadh - breathe [Extreme],NM,5.711503904923239,1.5161327782372471,7.710482329718567
173,K A Z M A S A - Bon Appetit S (Oldskool HappyHardcore Remix) (Short Ver.) [blend s],NM,5.780178257858006,1.9494557853179757,7.5196533441276525
174,Will Stetson - Despacito ft. R3 Music Box [Hakura's Extra],HDDT,5.338461890681707,0.6278194384043607,2.390575946434947
175,Grant Kirkhope - King Sandybutt's Tomb [I    N    S    A    N    E],NF,4.402617735271256,0.42033350244916706,3.9626882809270616
177,ZUN - Dark Side of Fate [Lunatic],NM,4.784486675442235,0.3980309730151963,6.4709378476502195
178,Aiurabu - Kani*Do-Luck! (TV Size) [A I U R A !],NM,6.395425698566945,1.0979279325738593,2.6256595613754325
179,Unknown Artist - Miniministop Hitoyasumi no Uta[Mokuyoubi]Gakusei no Uta [Chromstrata's Extra],HDDT,3.786219783995845,0.2924228257310205,1.4307342004291903
180,"Nanahoshi Kangengakudan - Rubik's Cube [43,252,003,274,489,856,000]",NM,8.052040035448307,3.5490047544022088,6.932744073778457
181,"nano - Star light, Star bright (TV Size) [Destiny]",NM,6.310230286081247,1.7053578882054192,4.624995353445297
182,Demetori - Nostalgic Blood of the East ~ Sic World [The Girl Who Reads Scrolls],NM,6.662419797731859,1.7576984096433725,9.938671452096662
183,Turbo - PADORU / PADORU [Nevo's Expert],NM,5.3268392981124455,0.5216827915590694,1.8731730445589698
184,RADWIMPS - Katawaredoki [Twilight],NC,3.3261235113581686,0.36758006991601055,4.3792447592945045
185,fourfolium - SAKURA Skip [Press START],HDDT,5.098329720503498,1.2926745313153847,9.951966727449674
186,UNISON SQUARE GARDEN - Phantom Joke (TV Size) [A r M i N's First Order],NM,6.349626880142682,1.3822529529715482,5.658438787788059
187,DECO*27 - Streaming Heart feat. Hatsune Miku [Extra],NM,5.386261210870192,2.23314036387391,6.961272574867473
188,kakichoco - Zan'ei [Illusion],HDHR,5.578497392458393,0.9468789472338006,9.032620100829806
189,Sayuri - Sore wa Chiisana Hikari no Youna (TV Size) [browiec's Expert],HDDT,4.336819850966921,0.4818699717375732,2.3989745224630115
190,THE ORAL CIGARETTES - Flower [Vagueness],NM,6.596428826217857,1.4792019357784358,8.734546355459866
191,Maneki Kecak - Atashi no Nokori Zenbu Ageru [Daydream],HD,6.552538753399044,3.033452132968302,9.366010135999636
192,F-777 - Unsafe Speeds [Net0's Extra],HDNFV2,5.083423677428589,1.1008271855834448,7.370004286179426
193,Junichi Masuda - Gym Leader Battle (Black/White ver.) [vs. Kurai],HDDT,4.095449926749999,0.4794764413644557,5.3909342637009265
194,ShinRa-Bansho - Dramatic Hizakurige [adioni's Expert],NM,5.926606788443241,1.7299341211515864,8.644541912403616
195,Omoi - Hey William (New Translation) [oko's Bright Light Insane],DT,3.9065696210850565,1.3400277630896222,10.180468878915296
196,TOMINAGA TOMMY HIROAKI - JoJo ~Sono Chi no Sadame~ Archetype MIX Ver. [Overdrive],NM,6.037285121872459,3.6158097958856796,8.91951875576818
197,John Newman - Love Me Again [Can you love me again?],NM,8.126157976077915,3.7223746555487938,6.097225633205976
198,Hanazono Tae (CV: Otsuka Sae) - Hanazono Denki Guitar!!! [Expert],NM,5.808798933847839,1.1987054574226261,6.965585409502268
199,Aitsuki Nakuru - Krewrap no uta [Easy],NM,5.974986221962739,0.6691712812290999,2.766041913090871
200,DETI RAVE - NA KIEVSKOM DINAMO [DINAMO],NM,6.165408274414939,2.0818471633456204,4.398232055177844
201,Haruna Luna - Sora wa Takaku Kaze wa Utau (TV Size) [Easy],HDDTHRFL,1.2659800260009473,0.08019069165016002,2.5228637488410075
202,Miraie - Gucci Gucci Literature Club's Not Hot (ft. Monika) [Elcheer's Extreme Cancer],NM,6.821275074432141,2.86682587670509,4.051745576302935
203,Ryokuoushoku Shakai - sabotage [Perspective],DT,5.553951139306872,1.3890203557044118,11.857655399454785
204,THE ORAL CIGARETTES - ReI [Mir's Extra],NM,6.135169914466751,1.3292774227432462,5.003461313809072
205,petit milady - azurite (TV Size) [easy],HDNCHRFL,1.6765858454566436,0.11586996812090147,1.710145302760939
207,Maeda Tatsuyuki - Flying Battery Zone Act 2 [Insane],NC,4.035331815270289,0.32171625816799904,4.5778142451876525
208,Suzuki Aina - Hikariiro no Uta (TV Size) [Kirishima-'s Insane],HDNC,4.750177094222924,0.8956987641231371,7.14523837879032
209,Suzuyu - Love Emotion! [joker's Insane],DT,4.145521694953609,0.9560591371621896,5.513438845370225
210,Imagine Dragons x JID - Enemy (TV Size) [Misery],HDDT,4.4928928534156425,0.5386542135439703,2.6783886002406185
211,weyheyhey !! - UP THE BUM NO BAIIIIIBEEZ [JUMP AROUND],NM,7.010331876722278,4.471611858243068,9.517833132628684
212,cosMo@BousouP feat. Hatsune Miku - Machinegun Poem Doll [Chaotic Burst of Maniac Rhythm],NM,6.293297811749589,2.2739840509001454,9.129116481421864
213,GYZE - HONESTY [HEART OF SORROW],NM,5.331063822637043,0.8450837422839842,10.180818703151395
214,ClariS - SHIORI -TV size mix- [Apex],HDDT,5.630903935982532,0.8266954031245046,4.1891572831206565
215,SPYAIR - Sakura Mitsutsuki [A r M i N's Extra],HDDT,5.334442467128927,0.7514244229839977,3.763476686970177
216,Mizuki Nana - STARTING NOW! [Nowa's Hyper],NM,3.9016874087519637,0.8900883335115768,3.286148146322768
217,S3RL - I'll See You Again (feat. Chi Chi) [Hard],NM,3.2848538597456964,0.8223092043031839,7.2968378270851755
218,Colors*Slash - Colors Power ni Omakasero! [Mitsuboshi Jump!],NM,6.152124002147527,1.62253590844152,5.994427778046873
219,Maffalda - pensamento tipico de esquerda caviar [Gangsta],HDDT,5.973367577523474,1.9999944043034248,4.580805579687794
220,Inori Minase - Yume no Tsubomi [Promise],HD,5.997925103250685,1.552151343646726,8.078814827222322
221,SakiZ - osu!favourites [Marathon],NF,7.1522292954780555,4.748355046551456,13.732685473614582
222,amazarashi - Kisetsu wa Tsugitsugi Shindeiku [Insane],HDSD,4.795324452391016,1.3504836291699196,9.206255711365493
223,Matrix & Futurebound - Fire (feat. Max Marshall) [Reaching for the Love],DT,5.8568600830526005,1.0639501590880034,4.615162331891063
224,Angerfist - Knock Knock [I am the danger],NM,5.836235819770345,1.7623029561399177,5.551140250555128
225,Sangatsu no Phantasia - Pink Lemonade [Expert],NM,5.415587621229518,1.6716603162156027,9.216469658267092
226,Yuyoyuppe - -ELIS- [Extreme],HD,6.423238509697946,1.2844076043793613,8.707233371465092
227,Aqours - Aozora Jumping Heart [Sunshine!!],NM,7.029270641890529,2.8236875016639242,7.961146161016402
228,ClariS - Gravity [Insane],DT,4.731764584563336,1.0757577650704253,9.94488204603615
229,DJ OKAWARI - Flower Dance [Titania NC 9.8],HDNF,7.960868559005361,6.408768936157227,7.0663149886006895
230,Getty vs. DJ DiA - Grayed Out -Antifront- [Loli's Ultra],NM,6.1736383268761745,1.8652718947296854,6.421219274122054
231,Bentham - Chicago [Expert],NM,5.544854941319404,1.0957417829595208,3.294522539614852
232,/v/ - AAAAAAAAAAAAAAAAAAAAAAAAAAAAAY LMAO [Kyshiro's Ayylien Invasion],HD,6.002547610619319,1.0919836438053645,1.6504878508303695
233,XXXTENTACION - Hope [Hard],NM,2.637187385263709,0.2651499357188625,2.792540574532505
234,Johnny Berglund - Angry Nu Metal Trailer No3 [Extra],HD,5.668736614457089,0.4824656680968983,2.4307948835163558
235,Kondo Koji - Slider [64 DIMENSIONS],NM,6.984579506030912,3.1688809294698346,5.56097980036689
236,Toby Fox - THE WORLD REVOLVING [CHAOS! CHAOS!],HDHR,6.067897568759256,1.1193985983155998,5.69668027224836
237,HISATOMI - lullaby (feat. KIRA) (uet Remix) [one more before i go...],NF,7.017241634326382,4.8308472601881025,9.675699747209416
238,DJ OKAWARI - Flower Dance [Titania 9.7],NM,7.816623356323934,6.355405618744385,6.243892674345513
239,Linkin Park - Breaking The Habit [turbo kolab],NM,7.643965385720611,4.159764934986042,6.788224485799775
240,Drop - Granat [Extra],HDHR,5.067318067783114,0.3828181888275853,2.4872565064811503
241,toby fox - Finale [Determination],HD,5.799902745097056,1.1418731128419632,6.000903687316044
